Date,Hour,Emission Factor (kg CO2 per kWh)
2024-10-24,5,0.551782
2024-10-24,6,0.486294
2024-10-24,7,0.510585
2024-10-24,8,0.512738
2024-10-24,9,0.510613
2024-10-24,10,0.551976
2024-10-24,11,0.540672
2024-10-24,12,0.537359
2024-10-24,13,0.553607
2024-10-24,14,0.51525
2024-10-24,15,0.518251
2024-10-24,16,0.507038
2024-10-24,17,0.477752
2024-10-24,18,0.516511
2024-10-24,19,0.522523
2024-10-24,20,0.561569
2024-10-24,21,0.527735
2024-10-24,22,0.526364
2024-10-24,23,0.517219
2024-10-24,24,0.503792
2024-10-25,1,0.49415
2024-10-25,2,0.558018
2024-10-25,3,0.574447
2024-10-25,4,0.589976
2024-10-25,5,0.558012
2024-10-25,6,0.53767
2024-10-25,7,0.503943
2024-10-25,8,0.513882
2024-10-25,9,0.522205
2024-10-25,10,0.540243
2024-10-25,11,0.518608
2024-10-25,12,0.551995
2024-10-25,13,0.550047
2024-10-25,14,0.538594
2024-10-25,15,0.503094
2024-10-25,16,0.514091
2024-10-25,17,0.511317
2024-10-25,18,0.556613
2024-10-25,19,0.519022
2024-10-25,20,0.522737
2024-10-25,21,0.543145
2024-10-25,22,0.502913
2024-10-25,23,0.521108
2024-10-25,24,0.530933
2024-10-27,1,0.508635
2024-10-27,2,0.54475
2024-10-27,3,0.534525
2024-10-27,4,0.565901
2024-10-27,5,0.59544
2024-10-27,6,0.557604
2024-10-27,7,0.489827
2024-10-27,8,0.523565
2024-10-27,9,0.521678
2024-10-27,10,0.574894
2024-10-27,11,0.528346
2024-10-27,12,0.559222
2024-10-27,13,0.519348
2024-10-27,14,0.552729
2024-10-27,15,0.536044
2024-10-27,16,0.559802
2024-10-27,17,0.529258
2024-10-27,18,0.520866
2024-10-27,19,0.479972
2024-10-27,20,0.543418
2024-10-27,21,0.534937
2024-10-27,22,0.517329
2024-10-27,23,0.519506
2024-10-27,24,0.537863
2024-10-29,1,0.517989
2024-10-29,2,0.557413
2024-10-29,3,0.569137
2024-10-29,4,0.580179
2024-10-29,5,0.549912
2024-10-29,6,0.547409
2024-10-29,7,0.491272
2024-10-29,8,0.488224
2024-10-29,9,0.505521
2024-10-29,10,0.537651
2024-10-29,11,0.527808
2024-10-29,12,0.559871
2024-10-29,13,0.533495
2024-10-29,14,0.529844
2024-10-29,15,0.544577
2024-10-29,16,0.532605
2024-10-29,17,0.525576
2024-10-29,18,0.531724
2024-10-29,19,0.505912
2024-10-29,20,0.537548
2024-10-29,21,0.517747
2024-10-29,22,0.497882
2024-10-29,23,0.533541
2024-10-29,24,0.530055
2024-10-31,1,0.503428
2024-10-31,2,0.554393
2024-10-31,3,0.52699
2024-10-31,4,0.562677
2024-10-31,5,0.60041
2024-10-31,6,0.504871
2024-10-31,7,0.479562
2024-10-31,8,0.516999
2024-10-31,9,0.516698
2024-10-31,10,0.513213
2024-10-31,11,0.526713
2024-10-31,12,0.556079
2024-10-31,13,0.579391
2024-10-31,14,0.51158
2024-10-31,15,0.503754
2024-10-31,16,0.491684
2024-10-31,17,0.481378
2024-10-31,18,0.497138
2024-10-31,19,0.54196
2024-10-31,20,0.514677
2024-10-31,21,0.523826
2024-10-31,22,0.509177
2024-10-31,23,0.508415
2024-10-31,24,0.496985
2024-11-01,1,0.51093
2024-11-01,2,0.492992
2024-11-01,3,0.528796
2024-11-01,4,0.539559
2024-11-01,5,0.576242
2024-11-01,6,0.553532
2024-11-01,7,0.522605
2024-11-01,8,0.472318
2024-11-01,9,0.524564
2024-11-01,10,0.555474
2024-11-01,11,0.552511
2024-11-01,12,0.53178
2024-11-01,13,0.56987
2024-11-01,14,0.548654
2024-11-01,15,0.538041
2024-11-01,16,0.464827
2024-11-01,17,0.509004
2024-11-01,18,0.500724
2024-11-01,19,0.518686
2024-11-01,20,0.536642
2024-11-01,21,0.493663
2024-11-01,22,0.529618
2024-11-01,23,0.48746
2024-11-01,24,0.515826
2024-11-04,1,0.520524
2024-11-04,2,0.545936
2024-11-04,3,0.590153
2024-11-04,4,0.579954
2024-11-04,5,0.56981
2024-11-04,6,0.548517
2024-11-04,7,0.494344
2024-11-04,8,0.517612
2024-11-04,9,0.556134
2024-11-04,10,0.543827
2024-11-04,11,0.544374
2024-11-04,12,0.548847
2024-11-04,13,0.517255
2024-11-04,14,0.573565
2024-11-04,15,0.521661
2024-11-04,16,0.508521
2024-11-04,17,0.477511
2024-11-04,18,0.539125
2024-11-04,19,0.541615
2024-11-04,20,0.539602
2024-11-04,21,0.544376
2024-11-04,22,0.514542
2024-11-04,23,0.5311
2024-11-04,24,0.515392
2024-11-06,1,0.518369
2024-11-06,2,0.533363
2024-11-06,3,0.562967
2024-11-06,4,0.592814
2024-11-06,5,0.542653
2024-11-06,6,0.546192
2024-11-06,7,0.458097
2024-11-06,8,0.523615
2024-11-06,9,0.509413
2024-11-06,10,0.529606
2024-11-06,11,0.560835
2024-11-06,12,0.547327
2024-11-06,13,0.500761
2024-11-06,14,0.519786
2024-11-06,15,0.521165
2024-11-06,16,0.521004
2024-11-06,17,0.52087
2024-11-06,18,0.479419
2024-11-06,19,0.528406
2024-11-06,20,0.498666
2024-11-06,21,0.532144
2024-11-06,22,0.48923
2024-11-06,23,0.549215
2024-11-06,24,0.521398
2024-11-08,1,0.533629
2024-11-08,2,0.530511
2024-11-08,3,0.54633
2024-11-08,4,0.589703
2024-11-08,5,0.541055
2024-11-08,6,0.526816
2024-11-08,7,0.503318
2024-11-08,8,0.489651
2024-11-08,9,0.524861
2024-11-08,10,0.535448
2024-11-08,11,0.518545
2024-11-08,12,0.537712
2024-11-08,13,0.521164
2024-11-08,14,0.545415
2024-11-08,15,0.498904
2024-11-08,16,0.531896
2024-11-08,17,0.470315
2024-11-08,18,0.532663
2024-11-08,19,0.538369
2024-11-08,20,0.496022
2024-11-08,21,0.52072
2024-11-08,22,0.487855
2024-11-08,23,0.50319
2024-11-08,24,0.506842
2024-11-10,1,0.530609
2024-11-10,2,0.54498
2024-11-10,3,0.576548
2024-11-10,4,0.551719
2024-11-10,5,0.57477
2024-11-10,6,0.538529
2024-11-10,7,0.525891
2024-11-10,8,0.516324
2024-11-10,9,0.521075
2024-11-10,10,0.550288
2024-11-10,11,0.561387
2024-11-10,12,0.55741
2024-11-10,13,0.568114
2024-11-10,14,0.532828
2024-11-10,15,0.5044
2024-11-10,16,0.484229
2024-11-10,17,0.490433
2024-11-10,18,0.512166
2024-11-10,19,0.516059
2024-11-10,20,0.535675
2024-11-10,21,0.484715
2024-11-10,22,0.470189
2024-11-10,23,0.554911
2024-11-10,24,0.505633
2024-11-11,1,0.548719
2024-11-11,2,0.506534
2024-11-11,3,0.57952
2024-11-11,4,0.551301
2024-11-11,5,0.54748
2024-11-11,6,0.548587
2024-11-11,7,0.518738
2024-11-11,8,0.527916
2024-11-11,9,0.512877
2024-11-11,10,0.534766
2024-11-11,11,0.517259
2024-11-11,12,0.578342
2024-11-11,13,0.545142
2024-11-11,14,0.537434
2024-11-11,15,0.537759
2024-11-11,16,0.487145
2024-11-11,17,0.530246
2024-11-11,18,0.493782
2024-11-11,19,0.495872
2024-11-11,20,0.542111
2024-11-11,21,0.540871
2024-11-11,22,0.553928
2024-11-11,23,0.497418
2024-11-11,24,0.498929
2024-11-13,1,0.521358
2024-11-13,2,0.577982
2024-11-13,3,0.567936
2024-11-13,4,0.541605
2024-11-13,5,0.56436
2024-11-13,6,0.59654
2024-11-13,7,0.523292
2024-11-13,8,0.494341
2024-11-13,9,0.513762
2024-11-13,10,0.556326
2024-11-13,11,0.55539
2024-11-13,12,0.551776
2024-11-13,13,0.521191
2024-11-13,14,0.519737
2024-11-13,15,0.508291
2024-11-13,16,0.487744
2024-11-13,17,0.514199
2024-11-13,18,0.515965
2024-11-13,19,0.489441
2024-11-13,20,0.517856
2024-11-13,21,0.51532
2024-11-13,22,0.494286
2024-11-13,23,0.538216
2024-11-13,24,0.51613
2024-11-14,1,0.568848
2024-11-14,2,0.544285
2024-11-14,3,0.51891
2024-11-14,4,0.543146
2024-11-14,5,0.583945
2024-11-14,6,0.516525
2024-11-14,7,0.506395
2024-11-14,8,0.517087
2024-11-14,9,0.515652
2024-11-14,10,0.561508
2024-11-14,11,0.536558
2024-11-14,12,0.556522
2024-11-14,13,0.536438
2024-11-14,14,0.524705
2024-11-14,15,0.537891
2024-11-14,16,0.502559
2024-11-14,17,0.542074
2024-11-14,18,0.513936
2024-11-14,19,0.499441
2024-11-14,20,0.550492
2024-11-14,21,0.534784
2024-11-14,22,0.509313
2024-11-14,23,0.571807
2024-11-14,24,0.498922
2024-11-15,1,0.499561
2024-11-15,2,0.529549
2024-11-15,3,0.551953
2024-11-15,4,0.566436
2024-11-15,5,0.555097
2024-11-15,6,0.53133
2024-11-15,7,0.501051
2024-11-15,8,0.52416
2024-11-15,9,0.561236
2024-11-15,10,0.54252
2024-11-15,11,0.553932
2024-11-15,12,0.606422
2024-11-15,13,0.537243
2024-11-15,14,0.540274
2024-11-15,15,0.537878
2024-11-15,16,0.508493
2024-11-15,17,0.488154
2024-11-15,18,0.502975
2024-11-15,19,0.536594
2024-11-15,20,0.54751
2024-11-15,21,0.537862
2024-11-15,22,0.506167
2024-11-15,23,0.530764
2024-11-15,24,0.534807
2024-11-17,1,0.496115
2024-11-17,2,0.51167
2024-11-17,3,0.532216
2024-11-17,4,0.55624
2024-11-17,5,0.524722
2024-11-17,6,0.565452
2024-11-17,7,0.513289
2024-11-17,8,0.520141
2024-11-17,9,0.522779
2024-11-17,10,0.544791
2024-11-17,11,0.503812
2024-11-17,12,0.538409
2024-11-17,13,0.56093
2024-11-17,14,0.557547
2024-11-17,15,0.513192
2024-11-17,16,0.536242
2024-11-17,17,0.513892
2024-11-17,18,0.482352
2024-11-17,19,0.494562
2024-11-17,20,0.510689
2024-11-17,21,0.530419
2024-11-17,22,0.509523
2024-11-17,23,0.492334
2024-11-17,24,0.538246
2024-11-18,1,0.504996
2024-11-18,2,0.504437
2024-11-18,3,0.531625
2024-11-18,4,0.573795
2024-11-18,5,0.593066
2024-11-18,6,0.533883
2024-11-18,7,0.472537
2024-11-18,8,0.495348
2024-11-18,9,0.536073
2024-11-18,10,0.552988
2024-11-18,11,0.508217
2024-11-18,12,0.527165
2024-11-18,13,0.519425
2024-11-18,14,0.503414
2024-11-18,15,0.51303
2024-11-18,16,0.509646
2024-11-18,17,0.505216
2024-11-18,18,0.490992
2024-11-18,19,0.495678
2024-11-18,20,0.514039
2024-11-18,21,0.51274
2024-11-18,22,0.501657
2024-11-18,23,0.525473
2024-11-18,24,0.547323
2024-11-19,1,0.51696
2024-11-19,2,0.544623
2024-11-19,3,0.561918
2024-11-19,4,0.532207
2024-11-19,5,0.55751
2024-11-19,6,0.553777
2024-11-19,7,0.520029
2024-11-19,8,0.472063
2024-11-19,9,0.521405
2024-11-19,10,0.549657
2024-11-19,11,0.523712
2024-11-19,12,0.538238
2024-11-19,13,0.564023
2024-11-19,14,0.560128
2024-11-19,15,0.530692
2024-11-19,16,0.567331
2024-11-19,17,0.520671
2024-11-19,18,0.509159
2024-11-19,19,0.523903
2024-11-19,20,0.542378
2024-11-19,21,0.504227
2024-11-19,22,0.486475
2024-11-19,23,0.513685
2024-11-19,24,0.505393
2024-11-21,1,0.529759
2024-11-21,2,0.562897
2024-11-21,3,0.566992
2024-11-21,4,0.557553
2024-11-21,5,0.586378
2024-11-21,6,0.541973
2024-11-21,7,0.494225
2024-11-21,8,0.504569
2024-11-21,9,0.534267
2024-11-21,10,0.555234
2024-11-21,11,0.545514
2024-11-21,12,0.587594
2024-11-21,13,0.5509
2024-11-21,14,0.54351
2024-11-21,15,0.503675
2024-11-21,16,0.536228
2024-11-21,17,0.492909
2024-11-21,18,0.553404
2024-11-21,19,0.509381
2024-11-21,20,0.523731
2024-11-21,21,0.529104
2024-11-21,22,0.519506
2024-11-21,23,0.527204
2024-11-21,24,0.527647
2024-11-22,1,0.552278
2024-11-22,2,0.553852
2024-11-22,3,0.566436
2024-11-22,4,0.556644
2024-11-22,5,0.558842
2024-11-22,6,0.531841
2024-11-22,7,0.486818
2024-11-22,8,0.486857
2024-11-22,9,0.510451
2024-11-22,10,0.538174
2024-11-22,11,0.554439
2024-11-22,12,0.558384
2024-11-22,13,0.552512
2024-11-22,14,0.53855
2024-11-22,15,0.520497
2024-11-22,16,0.523572
2024-11-22,17,0.515822
2024-11-22,18,0.521441
2024-11-22,19,0.491474
2024-11-22,20,0.560705
2024-11-22,21,0.534543
2024-11-22,22,0.513753
2024-11-22,23,0.500202
2024-11-22,24,0.500607
2024-11-24,1,0.545148
2024-11-24,2,0.49699
2024-11-24,3,0.540071
2024-11-24,4,0.573233
2024-11-24,5,0.540994
2024-11-24,6,0.541965
2024-11-24,7,0.515515
2024-11-24,8,0.514974
2024-11-24,9,0.536527
2024-11-24,10,0.516469
2024-11-24,11,0.52716
2024-11-24,12,0.532322
2024-11-24,13,0.545438
2024-11-24,14,0.56488
2024-11-24,15,0.52854
2024-11-24,16,0.510223
2024-11-24,17,0.548234
2024-11-24,18,0.521221
2024-11-24,19,0.545415
2024-11-24,20,0.524058
2024-11-24,21,0.498689
2024-11-24,22,0.485118
2024-11-24,23,0.487905
2024-11-24,24,0.524557
2024-11-25,1,0.546926
2024-11-25,2,0.580069
2024-11-25,3,0.501242
2024-11-25,4,0.559968
2024-11-25,5,0.580007
2024-11-25,6,0.540799
2024-11-25,7,0.50268
2024-11-25,8,0.520446
2024-11-25,9,0.466954
2024-11-25,10,0.552101
2024-11-25,11,0.581271
2024-11-25,12,0.541423
2024-11-25,13,0.545636
2024-11-25,14,0.561611
2024-11-25,15,0.527681
2024-11-25,16,0.538967
2024-11-25,17,0.526162
2024-11-25,18,0.481751
2024-11-25,19,0.532637
2024-11-25,20,0.526484
2024-11-25,21,0.503515
2024-11-25,22,0.499821
2024-11-25,23,0.531283
2024-11-25,24,0.535408
2024-11-28,1,0.500894
2024-11-28,2,0.579901
2024-11-28,3,0.555956
2024-11-28,4,0.523133
2024-11-28,5,0.566791
2024-11-28,6,0.525029
2024-11-28,7,0.510266
2024-11-28,8,0.511813
2024-11-28,9,0.538867
2024-11-28,10,0.525961
2024-11-28,11,0.517055
2024-11-28,12,0.556132
2024-11-28,13,0.561033
2024-11-28,14,0.58971
2024-11-28,15,0.532972
2024-11-28,16,0.559301
2024-11-28,17,0.50924
2024-11-28,18,0.497946
2024-11-28,19,0.509427
2024-11-28,20,0.511511
2024-11-28,21,0.568015
2024-11-28,22,0.508434
2024-11-28,23,0.55406
2024-11-28,24,0.521774
2024-11-29,1,0.514653
2024-11-29,2,0.532956
2024-11-29,3,0.547988
2024-11-29,4,0.574622
2024-11-29,5,0.564374
2024-11-29,6,0.509414
2024-11-29,7,0.536696
2024-11-29,8,0.535604
2024-11-29,9,0.520187
2024-11-29,10,0.573118
2024-11-29,11,0.575297
2024-11-29,12,0.529598
2024-11-29,13,0.561664
2024-11-29,14,0.532067
2024-11-29,15,0.533365
2024-11-29,16,0.543261
2024-11-29,17,0.490985
2024-11-29,18,0.520951
2024-11-29,19,0.511942
2024-11-29,20,0.504181
2024-11-29,21,0.529846
2024-11-29,22,0.499343
2024-11-29,23,0.539155
2024-11-29,24,0.50698
2024-12-01,1,0.556739
2024-12-01,2,0.586567
2024-12-01,3,0.601708
2024-12-01,4,0.593404
2024-12-01,5,0.584787
2024-12-01,6,0.571198
2024-12-01,7,0.537426
2024-12-01,8,0.605938
2024-12-01,9,0.550254
2024-12-01,10,0.591748
2024-12-01,11,0.599353
2024-12-01,12,0.59886
2024-12-01,13,0.602801
2024-12-01,14,0.64317
2024-12-01,15,0.593082
2024-12-01,16,0.562184
2024-12-01,17,0.576976
2024-12-01,18,0.563246
2024-12-01,19,0.557585
2024-12-01,20,0.560174
2024-12-01,21,0.574218
2024-12-01,22,0.535638
2024-12-01,23,0.563248
2024-12-01,24,0.566648
2024-12-03,1,0.538109
2024-12-03,2,0.593264
2024-12-03,3,0.623371
2024-12-03,4,0.639622
2024-12-03,5,0.607303
2024-12-03,6,0.624436
2024-12-03,7,0.527599
2024-12-03,8,0.537919
2024-12-03,9,0.548769
2024-12-03,10,0.588438
2024-12-03,11,0.574897
2024-12-03,12,0.628253
2024-12-03,13,0.590037
2024-12-03,14,0.657005
2024-12-03,15,0.577959
2024-12-03,16,0.564681
2024-12-03,17,0.578768
2024-12-03,18,0.58142
2024-12-03,19,0.546825
2024-12-03,20,0.573615
2024-12-03,21,0.56731
2024-12-03,22,0.548692
2024-12-03,23,0.551241
2024-12-03,24,0.611212
2024-12-05,1,0.549053
2024-12-05,2,0.554719
2024-12-05,3,0.611308
2024-12-05,4,0.633665
2024-12-05,5,0.596907
2024-12-05,6,0.552379
2024-12-05,7,0.554584
2024-12-05,8,0.550512
2024-12-05,9,0.593913
2024-12-05,10,0.579312
2024-12-05,11,0.620663
2024-12-05,12,0.571745
2024-12-05,13,0.613892
2024-12-05,14,0.631709
2024-12-05,15,0.601608
2024-12-05,16,0.560132
2024-12-05,17,0.583531
2024-12-05,18,0.570481
2024-12-05,19,0.595354
2024-12-05,20,0.568411
2024-12-05,21,0.569527
2024-12-05,22,0.570471
2024-12-05,23,0.551681
2024-12-05,24,0.564774
2024-12-06,1,0.580064
2024-12-06,2,0.587385
2024-12-06,3,0.624083
2024-12-06,4,0.623862
2024-12-06,5,0.58436
2024-12-06,6,0.577336
2024-12-06,7,0.563459
2024-12-06,8,0.547222
2024-12-06,9,0.605045
2024-12-06,10,0.606879
2024-12-06,11,0.554567
2024-12-06,12,0.607935
2024-12-06,13,0.613197
2024-12-06,14,0.631879
2024-12-06,15,0.614641
2024-12-06,16,0.58209
2024-12-06,17,0.575305
2024-12-06,18,0.595147
2024-12-06,19,0.569169
2024-12-06,20,0.603941
2024-12-06,21,0.57785
2024-12-06,22,0.546471
2024-12-06,23,0.589486
2024-12-06,24,0.573932
2024-12-07,1,0.548085
2024-12-07,2,0.595237
2024-12-07,3,0.612797
2024-12-07,4,0.607247
2024-12-07,5,0.637807
2024-12-07,6,0.589804
2024-12-07,7,0.558977
2024-12-07,8,0.536615
2024-12-07,9,0.56054
2024-12-07,10,0.581155
2024-12-07,11,0.546234
2024-12-07,12,0.594904
2024-12-07,13,0.56902
2024-12-07,14,0.629113
2024-12-07,15,0.574953
2024-12-07,16,0.575503
2024-12-07,17,0.551442
2024-12-07,18,0.580506
2024-12-07,19,0.542
2024-12-07,20,0.585353
2024-12-07,21,0.582998
2024-12-07,22,0.582555
2024-12-07,23,0.581765
2024-12-07,24,0.581785
2024-12-09,1,0.575314
2024-12-09,2,0.584335
2024-12-09,3,0.597669
2024-12-09,4,0.598348
2024-12-09,5,0.671279
2024-12-09,6,0.566831
2024-12-09,7,0.615737
2024-12-09,8,0.568936
2024-12-09,9,0.567426
2024-12-09,10,0.601418
2024-12-09,11,0.60815
2024-12-09,12,0.612888
2024-12-09,13,0.575028
2024-12-09,14,0.6162
2024-12-09,15,0.570318
2024-12-09,16,0.524763
2024-12-09,17,0.576669
2024-12-09,18,0.593488
2024-12-09,19,0.563912
2024-12-09,20,0.571335
2024-12-09,21,0.593631
2024-12-09,22,0.57078
2024-12-09,23,0.575871
2024-12-09,24,0.57009
2024-12-10,1,0.541702
2024-12-10,2,0.608123
2024-12-10,3,0.620037
2024-12-10,4,0.622809
2024-12-10,5,0.621913
2024-12-10,6,0.60012
2024-12-10,7,0.576226
2024-12-10,8,0.556023
2024-12-10,9,0.551858
2024-12-10,10,0.598015
2024-12-10,11,0.618593
2024-12-10,12,0.596824
2024-12-10,13,0.62268
2024-12-10,14,0.62564
2024-12-10,15,0.532672
2024-12-10,16,0.55309
2024-12-10,17,0.554923
2024-12-10,18,0.56367
2024-12-10,19,0.576781
2024-12-10,20,0.579762
2024-12-10,21,0.536725
2024-12-10,22,0.531206
2024-12-10,23,0.548119
2024-12-10,24,0.578071
2024-12-11,1,0.536958
2024-12-11,2,0.583949
2024-12-11,3,0.607394
2024-12-11,4,0.618987
2024-12-11,5,0.635983
2024-12-11,6,0.57976
2024-12-11,7,0.580795
2024-12-11,8,0.558923
2024-12-11,9,0.575421
2024-12-11,10,0.610217
2024-12-11,11,0.585508
2024-12-11,12,0.644068
2024-12-11,13,0.601078
2024-12-11,14,0.581962
2024-12-11,15,0.571616
2024-12-11,16,0.543113
2024-12-11,17,0.556575
2024-12-11,18,0.585979
2024-12-11,19,0.535759
2024-12-11,20,0.615693
2024-12-11,21,0.592596
2024-12-11,22,0.559586
2024-12-11,23,0.598363
2024-12-11,24,0.57912
2024-12-12,1,0.587829
2024-12-12,2,0.588404
2024-12-12,3,0.612733
2024-12-12,4,0.625258
2024-12-12,5,0.634804
2024-12-12,6,0.602634
2024-12-12,7,0.587405
2024-12-12,8,0.57322
2024-12-12,9,0.608363
2024-12-12,10,0.633302
2024-12-12,11,0.627467
2024-12-12,12,0.582541
2024-12-12,13,0.569167
2024-12-12,14,0.655544
2024-12-12,15,0.577441
2024-12-12,16,0.543498
2024-12-12,17,0.539617
2024-12-12,18,0.582969
2024-12-12,19,0.591441
2024-12-12,20,0.558139
2024-12-12,21,0.572189
2024-12-12,22,0.601103
2024-12-12,23,0.563613
2024-12-12,24,0.559122
2024-12-13,1,0.547763
2024-12-13,2,0.592863
2024-12-13,3,0.603818
2024-12-13,4,0.615141
2024-12-13,5,0.634292
2024-12-13,6,0.568807
2024-12-13,7,0.548347
2024-12-13,8,0.554758
2024-12-13,9,0.603041
2024-12-13,10,0.560987
2024-12-13,11,0.59314
2024-12-13,12,0.614967
2024-12-13,13,0.615756
2024-12-13,14,0.567258
2024-12-13,15,0.584664
2024-12-13,16,0.561749
2024-12-13,17,0.570872
2024-12-13,18,0.550075
2024-12-13,19,0.561746
2024-12-13,20,0.601432
2024-12-13,21,0.57344
2024-12-13,22,0.535999
2024-12-13,23,0.57225
2024-12-13,24,0.564313
2024-12-16,1,0.583205
2024-12-16,2,0.603102
2024-12-16,3,0.60113
2024-12-16,4,0.608825
2024-12-16,5,0.59745
2024-12-16,6,0.586986
2024-12-16,7,0.576948
2024-12-16,8,0.542025
2024-12-16,9,0.567821
2024-12-16,10,0.581874
2024-12-16,11,0.606825
2024-12-16,12,0.573072
2024-12-16,13,0.583964
2024-12-16,14,0.617658
2024-12-16,15,0.53138
2024-12-16,16,0.566304
2024-12-16,17,0.535423
2024-12-16,18,0.584102
2024-12-16,19,0.554102
2024-12-16,20,0.582828
2024-12-16,21,0.556867
2024-12-16,22,0.580855
2024-12-16,23,0.598245
2024-12-16,24,0.61137
2024-12-18,1,0.576211
2024-12-18,2,0.583088
2024-12-18,3,0.630343
2024-12-18,4,0.617745
2024-12-18,5,0.628791
2024-12-18,6,0.560289
2024-12-18,7,0.577523
2024-12-18,8,0.546761
2024-12-18,9,0.595616
2024-12-18,10,0.555926
2024-12-18,11,0.58068
2024-12-18,12,0.627744
2024-12-18,13,0.5815
2024-12-18,14,0.59881
2024-12-18,15,0.588961
2024-12-18,16,0.566536
2024-12-18,17,0.561417
2024-12-18,18,0.548257
2024-12-18,19,0.57816
2024-12-18,20,0.595695
2024-12-18,21,0.596315
2024-12-18,22,0.54963
2024-12-18,23,0.585167
2024-12-18,24,0.557779
2024-12-20,1,0.519119
2024-12-20,2,0.584294
2024-12-20,3,0.593805
2024-12-20,4,0.615171
2024-12-20,5,0.620061
2024-12-20,6,0.593556
2024-12-20,7,0.520477
2024-12-20,8,0.562842
2024-12-20,9,0.560665
2024-12-20,10,0.593323
2024-12-20,11,0.611977
2024-12-20,12,0.588843
2024-12-20,13,0.60564
2024-12-20,14,0.555689
2024-12-20,15,0.588526
2024-12-20,16,0.586407
2024-12-20,17,0.565607
2024-12-20,18,0.581547
2024-12-20,19,0.571488
2024-12-20,20,0.597819
2024-12-20,21,0.598275
2024-12-20,22,0.556054
2024-12-20,23,0.557931
2024-12-20,24,0.618456
2024-12-22,1,0.597613
2024-12-22,2,0.560052
2024-12-22,3,0.593489
2024-12-22,4,0.624322
2024-12-22,5,0.607656
2024-12-22,6,0.551567
2024-12-22,7,0.570003
2024-12-22,8,0.545245
2024-12-22,9,0.575948
2024-12-22,10,0.582521
2024-12-22,11,0.595585
2024-12-22,12,0.587771
2024-12-22,13,0.609066
2024-12-22,14,0.585653
2024-12-22,15,0.620794
2024-12-22,16,0.601595
2024-12-22,17,0.55131
2024-12-22,18,0.526626
2024-12-22,19,0.584921
2024-12-22,20,0.582564
2024-12-22,21,0.571285
2024-12-22,22,0.526861
2024-12-22,23,0.596357
2024-12-22,24,0.557419
2024-12-24,1,0.588928
2024-12-24,2,0.60269
2024-12-24,3,0.581848
2024-12-24,4,0.615303
2024-12-24,5,0.60436
2024-12-24,6,0.547053
2024-12-24,7,0.562743
2024-12-24,8,0.586427
2024-12-24,9,0.56783
2024-12-24,10,0.581545
2024-12-24,11,0.601215
2024-12-24,12,0.640699
2024-12-24,13,0.605956
2024-12-24,14,0.611241
2024-12-24,15,0.597878
2024-12-24,16,0.570891
2024-12-24,17,0.570227
2024-12-24,18,0.570891
2024-12-24,19,0.566994
2024-12-24,20,0.559431
2024-12-24,21,0.591846
2024-12-24,22,0.566812
2024-12-24,23,0.59565
2024-12-24,24,0.548154
2024-12-25,1,0.580867
2024-12-25,2,0.574686
2024-12-25,3,0.580526
2024-12-25,4,0.599277
2024-12-25,5,0.64113
2024-12-25,6,0.557824
2024-12-25,7,0.567462
2024-12-25,8,0.553793
2024-12-25,9,0.599787
2024-12-25,10,0.638112
2024-12-25,11,0.604546
2024-12-25,12,0.610133
2024-12-25,13,0.595189
2024-12-25,14,0.611463
2024-12-25,15,0.580242
2024-12-25,16,0.554729
2024-12-25,17,0.567594
2024-12-25,18,0.559721
2024-12-25,19,0.554237
2024-12-25,20,0.574064
2024-12-25,21,0.559737
2024-12-25,22,0.569978
2024-12-25,23,0.567254
2024-12-25,24,0.606667
2024-12-28,1,0.567088
2024-12-28,2,0.580606
2024-12-28,3,0.618155
2024-12-28,4,0.633696
2024-12-28,5,0.610304
2024-12-28,6,0.583261
2024-12-28,7,0.557674
2024-12-28,8,0.543793
2024-12-28,9,0.55293
2024-12-28,10,0.590432
2024-12-28,11,0.599649
2024-12-28,12,0.612448
2024-12-28,13,0.600056
2024-12-28,14,0.589722
2024-12-28,15,0.560142
2024-12-28,16,0.544724
2024-12-28,17,0.586131
2024-12-28,18,0.569682
2024-12-28,19,0.587263
2024-12-28,20,0.600277
2024-12-28,21,0.569881
2024-12-28,22,0.581381
2024-12-28,23,0.56783
2024-12-28,24,0.577303
2024-12-29,1,0.570661
2024-12-29,2,0.605013
2024-12-29,3,0.612245
2024-12-29,4,0.607382
2024-12-29,5,0.641973
2024-12-29,6,0.552665
2024-12-29,7,0.554387
2024-12-29,8,0.550682
2024-12-29,9,0.594943
2024-12-29,10,0.606556
2024-12-29,11,0.557749
2024-12-29,12,0.598442
2024-12-29,13,0.599703
2024-12-29,14,0.598009
2024-12-29,15,0.585887
2024-12-29,16,0.578595
2024-12-29,17,0.566638
2024-12-29,18,0.571173
2024-12-29,19,0.59277
2024-12-29,20,0.560707
2024-12-29,21,0.595277
2024-12-29,22,0.581849
2024-12-29,23,0.546439
2024-12-29,24,0.586033
2025-01-01,1,0.571865
2025-01-01,2,0.603356
2025-01-01,3,0.606401
2025-01-01,4,0.607288
2025-01-01,5,0.623075
2025-01-01,6,0.562559
2025-01-01,7,0.525282
2025-01-01,8,0.568165
2025-01-01,9,0.573161
2025-01-01,10,0.579123
2025-01-01,11,0.575717
2025-01-01,12,0.621596
2025-01-01,13,0.594572
2025-01-01,14,0.61078
2025-01-01,15,0.572975
2025-01-01,16,0.579768
2025-01-01,17,0.558883
2025-01-01,18,0.575085
